test_id,matched_id,score,is_correct,match_name,test_name
9387,9974,59.375,False,INMOBILIARIA ESTADO 29 S.A. DE C.V.,cv desa co mercia liza dora a mia
50407,50820,80.0,False,LIMITED LIABILITY COMPANY TM TECH,limited techs troy kom ple ks company liability
33234,33234,90.0,True,"SHAMS, 'Abd Al-Rahman 'Abd Al-Nabi",abd abd shams al rahman al nabi
21091,18090,65.38461538461539,False,"GRUPO DIJEMA, S.A. DE C.V.",grupo em pre saria lfc cvs a de
45953,45953,98.55072463768117,True,LIMITED LIABILITY COMPANY AEROSCAN,company limited aeros can liability
18321,18321,91.76470588235294,True,STATE ENTERPRISE FEODOSIA SEA TRADING PORT,trading state seaport fe odo sia enterprise
8251,8251,67.74193548387098,True,"ZEVALLOS GONZALES, Lupe Maritza",gonzales zev all osmar itza lupe
47993,47089,55.65217391304348,False,AL AMAN KARGO ITHALAT IHRACAT VE NAKLIYAT LIMITED SIRKETI,g amati carets an a yi limited sir ket ii cd is ve olimpik
51427,48653,88.0,False,IVK JOINT STOCK COMPANY,stock a kt iv joint company
48545,50258,87.5,False,JOINT STOCK COMPANY EKA,stockman el joint company
7870,9332,59.45945945945945,False,"AL-TIKRITI, Ibrahim Sabawi Ibrahim Hasan",miz ban ibrahim a la zz aw ihi km at
4710,4710,100.0,True,POPULAR FRONT FOR THE LIBERATION OF PALESTINE - GENERAL COMMAND,general for command of palestine popular liberation the front
50246,50246,98.18181818181819,True,JOINT STOCK COMPANY STRATIM,company stra tim joint stock
47516,51832,88.31168831168831,False,JOINT STOCK COMPANY PUBLIC TRUST BANK,by s tro bank company public stock joint
25634,25634,86.11111111111111,True,TOSE-E DIDAR IRANIAN HOLDING COMPANY,did ar to see holding company iranian
51081,51081,90.625,True,EKVIK LIMITED LIABILITY COMPANY,limited liability company ek vi k
11487,11487,72.0,True,GRUPO GUADALEST S.A. DE C.V.,gua dale st grupo s acv de
23896,23896,100.0,True,"PLM SECURITY CONTROL GROUP, C.A.",control security ca group plm
25464,25464,100.0,True,TWELFTH OCEAN GMBH & CO. KG,co twelfth gmbh kg ocean
10391,10391,100.0,True,ISLAMIC REVOLUTIONARY GUARD CORPS,guard islamic corps revolutionary
7879,12669,70.0,False,"AL-ASIRI, Ibrahim Hassan Tali",ibrahim hassan al tikriti wat ban
46815,46815,73.84615384615385,True,"BEUN, Kimberley Catriona Lucinda",cat rion a be un kimberley lucinda
44603,44603,81.35593220338984,True,"HASSAN ALIYANI, Ahmed Mahamud",maha mud ali yan i hassan ahmed
50304,50304,83.87096774193549,True,WHITE FOX SHIP MANAGEMENT FZCO,white f z co fox ship management
49363,49363,80.76923076923077,True,TAVIT HONG KONG CO LIMITED,limited co kong tavi thong
46750,46750,89.90825688073394,True,JOINT STOCK COMPANY CHUKOTKA MINING GEOLOGICAL COMPANY,geological company stock chu kotka joint company mining
49930,49930,95.77464788732395,True,SHENZHEN ROYO TECHNOLOGY CO LIMITED,roy o co technology shenzhen limited
26606,26606,100.0,True,LA FLORIDA INVESTMENTS GROUP LLC,group la florida llc investments
34990,34990,76.47058823529412,True,OJSC KB RADAR-MANAGING COMPANY HOLDING RADAR SYSTEM,radar radar managing kb holding o jsc company system
11552,11552,71.1864406779661,True,"RINCON ORDONEZ, Jorge Enrique",enrique or done z jorge rinc on
49944,45765,53.06122448979591,False,NAUCHNO PROIZVODSTVENNOE OBYEDINENIE PROMODEL,gra no by ed in eni en auch no pro iz vo dst ven no e
26413,26413,94.01709401709401,True,GOLDPHARMA DRUG TRAFFICKING & MONEY LAUNDERING ORGANIZATION,drug laundering gold p harm a trafficking organization money
11554,11554,83.07692307692307,True,"FLOREZ UPEGUI, Francisco Antonio",up e gui antonio francisco flore z
48654,48654,100.0,True,K TECHNOLOGIES JOINT STOCK COMPANY,technologies joint company stock k
28174,28174,86.66666666666667,True,BLUE STAR DIAMOND SAL - OFFSHORE,blue diamonds al offshore star
33283,33283,100.0,True,DEPARTMENT OF FINANCIAL INVESTIGATIONS OF THE STATE CONTROL COMMITTEE OF THE REPUBLIC OF BELARUS,belarus of department investigations of the of financial the committee state republic of control
47698,47698,91.35802469135803,True,"GUANGZHOU HESEN IMPORT AND EXPORT CO., LTD",ltd and he sen import export guangzhou co
47780,45971,91.17647058823529,False,LIMITED LIABILITY COMPANY LEX PRIME,company rim era liability limited
48613,43129,88.57142857142857,False,LIMITED LIABILITY COMPANY SMT-ILOGIC,bim logic limited company liability
12696,12696,100.0,True,BANK OF EAST LAND,bank of land east
47287,47287,77.19298245614034,True,"MACIAS VILLAMAR, Jose Adolfo",mac i as villa mar jose adolfo
41178,41178,64.40677966101696,True,"PRODUZIONI PECA, S. DE R.L. DE C.V.",cvp rod uzi onide de pec as rl
17237,17237,84.44444444444444,True,JAHAN TECH ROOYAN PARS,roo yan tech pars jahan
25658,25658,100.0,True,NUCLEAR INDUSTRY EXPLORATION AND RAW MATERIALS PRODUCTION COMPANY,and production industry raw exploration materials company nuclear
52136,52136,65.3061224489796,True,OSOO GAZPROM NEFT AZIYA,ne f to soo gazprom a ziya
51962,46709,93.47826086956522,False,LIMITED LIABILITY COMPANY PROMELEKTRO ENGINEERING,company liability limited petro engineering
45380,45380,87.32394366197182,True,"HEBEI GUANLANG BIOTECHNOLOGY CO., LTD.",guan lang ltd hebei co biotechnology
44984,45012,74.78260869565217,False,LIMITED LIABILITY COMPANY YANSKAYA GORNAYA KOMPANIYA,kom pani ya limited put or an s kaya liability gor naya company
47543,47543,100.0,True,LIMITED LIABILITY COMPANY SERVICE PLATFORM,service platform company limited liability
15000,15000,100.0,True,MEZA FLORES DRUG TRAFFICKING ORGANIZATION,meza trafficking drug flores organization
45026,45026,94.54545454545455,True,JOINT STOCK COMPANY EXPERIMENTAL DESIGN BUREAU NOVATOR,design company joint stock nov at or bureau experimental
52010,52005,86.74698795180723,False,XUANWU WENQU SEA FREIGHT SHANGHAI CO LTD,co zu of u shanghai ltd xuan wu sea freight
48518,35865,44.87179487179487,False,AKTSIONERNOE OBSHCHESTVO PETROVSKII ELEKTROMEKHANICHESKII ZAVOD MOLOT,pri boro vak tsi one rno epo lu provo d niko vy khz a vo dob shche st vo bol kh ovsk ii
48800,48800,61.855670103092784,True,NA HAVACILIK VE TEKNIK TICARET LIMITED SIRKETI,tek nik limited nasir ket iha vac ili k vet i caret
43070,43070,100.0,True,LEADING PRODUCTION AND TECHNICAL ENTERPRISE GRANIT,leading granit and production enterprise technical
50741,46619,63.23529411764706,False,LIMITED LIABILITY COMPANY ENGINEERING FIRM AB UNIVERSAL,n auch no kai sant pro iz vo dst ven no eo bye dine nie liability limited company
34179,34179,77.77777777777779,True,"WUHAN YUANCHENG GONGCHUANG TECHNOLOGY CO., LTD.",gong chuang co technology ltd wuhan yuan cheng
48844,51969,63.49206349206349,False,GAZPROM SPG PORTOVAYA LIMITED LIABILITY COMPANY,limited company liability pro iz vo dst ven no a priori kom pani yat or go vaya
46682,46682,80.89887640449437,True,LIMITED LIABILITY COMPANY PROMTEKHPOSTAVKA,liability limited prom tek h post a vka company
52494,52494,100.0,True,JOINT STOCK COMPANY TENTH BEARING PLANT,stock plant company tenth bearing joint
50145,50145,98.24561403508771,True,"HIDALGO PANDARES, Juan Carlos",hidalgo juan panda res carlos
7651,7651,85.71428571428572,True,ARMY OF THE REPUBLIC OF ILIRIDA,of the republic ili rida army of
34439,34439,100.0,True,DAR AL SALAM FOR TRAVEL & TOURISM,salam al travel for tourism dar
11485,11485,88.0,True,"GRUPO FALCON DE PANAMA, S.A.",panama de grupo falcons a
45010,45010,83.07692307692307,True,LIMITED LIABILITY COMPANY SEVERNAYA ENERGETICHESKAYA KOMPANIYA,kom pani ya energetic he s kaya company limited liability severn aya
51541,51541,100.0,True,LIMITED LIABILITY COMPANY RN SERVICE,rn limited liability company service
12188,12188,88.13559322033898,True,CIRCUITO ELECTRONICO S.A. DE C.V.,circuito de electronic o cvs a
51593,51593,87.64044943820225,True,LIMITED LIABILITY COMPANY OIL SERVICE GARANT,oil limit edgar ant company service liability
19234,19234,80.0,True,"LIRA SOTELO, Alma Delia",delia liras ot elo alma
6823,6823,70.17543859649122,True,"PATINO FOMEQUE, Victor Julio",pati no julio victor fo me que
11810,11810,79.36507936507937,True,"CARDENAS DUARTE, Norma Constanza",duarte cardenas con stanza norma
45081,9484,61.53846153846154,False,"ABD AL-RAHMAN, Abdullah Muhammad Rajab",e brahim ah medals h of a ali abdul nabi m
51467,51836,93.5064935064935,False,PUBLIC JOINT STOCK COMPANY FINSTAR BANK,stock company joint banks inara public
44599,44599,100.0,True,FIDELIS LOGISTIC AND SUPPLY SERVICES,services and fidelis logistic supply
13008,13008,72.5,True,"DESARROLLOS TURISTICOS FORTIA, S.A. DE C.V.",for tia de turistic oss acv de sar rollo s
50317,50317,100.0,True,LIMITED LIABILITY COMPANY MINT,limited liability mint company
18822,18821,83.33333333333334,False,AGRICOLA BOREAL S.P.R. DE R.L.,spr agricola det av orl
52247,52247,57.391304347826086,True,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU DOMINIK,ob shche st vo dominik so gran i chen noi otv et st ven nost yu
50017,50017,100.0,True,FEDERAL STATE GOVERNMENTAL INSTITUTION 27 CENTRAL RESEARCH INSTITUTE OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION,the russian institution institute the 27 state of of research ministry governmental of central defense federal federation
37804,37804,100.0,True,JOINT STOCK COMPANY SCIENTIFIC AND RESEARCH INSTITUTE OF ELECTRONIC ENGINEERING MATERIALS,research stock and materials company institute scientific electronic joint of engineering
21573,21573,76.36363636363637,True,"CONSTRUCTORA VANIA, S.A. DE C.V.",constructor as a dec v vania
30217,30217,74.19354838709677,True,BAYAN RASANEH GOSTAR INSTITUTE,institute rasa neh go star bayan
47890,47890,90.09009009009009,True,INTERNATIONAL COMPANY LIMTED LIABILITY COMPANY LEDAMEN,company liability led a men company lim ted international
37049,46006,88.88888888888889,False,LIMITED LIABILITY COMPANY OMP,m gf lot company limited liability
10692,10692,83.87096774193549,True,"BAHAZIQ, Mahmoud Mohammad Ahmed",mohammad ahmed b ahaz iq mahmoud
24668,24668,96.20253164556962,True,AFRICAN TRANS INTERNATIONAL HOLDINGS B.V.,holdings trans international b v african
32891,32891,98.24561403508771,True,"AL HABSI, Mahmood Rashid Amur",mahmood al rashid amur habs i
50364,48263,61.9718309859155,False,GOKLER DIS TICARET LIMITED SIRKETI,sir ke tie lek tron ikk ayr a limited
46686,46686,100.0,True,AUTONOMOUS NONPROFIT ORGANIZATION INSTITUTE OF MARINE INSTRUMENTATION AND ROBOTICS,institute nonprofit and autonomous of organization marine robotics instrumentation
42184,42184,92.53731343283582,True,LIMITED LIABILITY COMPANY NOVELCO,liability novel co company limited
49421,49421,98.73417721518987,True,LIMITED LIABILITY COMPANY ELGA MINING 2,liability el ga limited 2 mining company
36421,36421,98.55072463768117,True,LIMITED LIABILITY COMPANY RUTARGET,ru target limited liability company
51985,49950,88.57142857142857,False,LIMITED LIABILITY COMPANY INTEM LAB,liability limited rig intel company
39165,39165,100.0,True,JOINT STOCK COMPANY ELEMENT,joint company element stock
28121,28121,85.71428571428572,True,VELCOM TRADE DOO BEOGRAD,vel com doo beograd trade
15785,15785,86.79245283018868,True,"VILLEGAS LOERA, Juan Carlos",lo era villegas juan carlos
11913,11913,100.0,True,ISLAMIC NATIONAL BANK OF GAZA,national bank gaza of islamic
32179,32179,85.24590163934427,True,SWAID AND SONS FOR EXCHANGE CO.,sons exchange cos w aid for and
26083,26083,78.68852459016394,True,"ALHAWSAWI, Abdulaziz Mohammed M.",mal haw sawi abdulaziz mohammed
7308,7308,94.11764705882352,True,"HURTADO ROMERO, Jairo Jose",hurtado romero jair o jose
43238,47783,84.93150684931507,False,LIMITED LIABILITY COMPANY A AVERS,alter nat iv a liability company limited
28295,28295,80.70175438596492,True,IRANIAN GHADIR IRON & STEEL CO.,steel coiron iranian g had ir
46714,46714,93.90243902439023,True,AUTONOMOUS NONPROFIT ORGANIZATION TESTING AND CERTIFICATION CENTER PROMTECHNOCERT,prom techno cert nonprofit autonomous and organization testing certification center
39819,39819,90.41095890410959,True,"HONG KONG AEONIAN COMPLEX CO., LIMITED",aeon ian co kong limited complex hong
10626,10626,88.13559322033898,True,"AGUIRRE SANCHEZ, Blanca Armida",sanchez blanca aguirre arm ida
51139,51139,100.0,True,JOINT STOCK COMPANY 63 ARSENAL,arsenal company 63 stock joint
10005,10005,81.08108108108108,True,CANO AGUDELO S EN C,can oc agudelo sen
50015,50015,86.48648648648648,True,LIMITED LIABILITY COMPANY NPK TESART,company limited np k liability tes art
18087,18087,64.86486486486487,True,"AG & CARLON, S.A. DE C.V.",ag carl on s acv de
23712,19579,82.35294117647058,False,KOREA SAMILPO SHIPPING CO,korea shipping co sam jong
48658,48658,100.0,True,ALPHA M JOINT STOCK COMPANY RESEARCH AND PRODUCTION COMPLEX,joint research and stock m complex company production alpha
47652,45033,50.0,False,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU A1,sobs h chest vo 1 aog rani chen noi otv et st ven nost yu
42317,42317,92.0,True,BUSHRA BACHIR SHIPPING AND LOGISTICS SERVICES L.L.C.,services logistics and bush ra bach ir shipping llc
39148,39148,97.64309764309765,True,FEDERAL STATE FINANCED INSTITUTION OF SCIENCE PHYSICS AND TECHNOLOGY INSTITUTE NAMED AFTER K. A. VALIEVA OF THE RUSSIAN FEDERATION ACADEMY OF SCIENCES,of physics of the and technology federation a science russian academy of institute institution vali eva state sciences k named federal financed after
42328,42328,88.52459016393442,True,"VOHOM TECHNOLOGY HK CO., LIMITED",co hk limited vo hom technology
17150,17150,73.41772151898735,True,HAJI BASIR AND ZARJMIL COMPANY HAWALA,ba sir haw a la haji and company zar j mil
17025,17025,100.0,True,"MESA VALLEJO, Juan Carlos",carlos vallejo mesa juan
39319,39319,67.79661016949152,True,"ARCHAGA CARIAS, Yulan Adonay",a do nay cari as arch a gay ulan
48693,48693,83.14606741573034,True,LIMITED LIABILITY COMPANY YARSPETSPOSTAVKA,company yar s pets post a vka liability limited
45047,45047,100.0,True,LIMITED LIABILITY COMPANY STATUS COMPLAINS,limited company status liability complains
25760,25760,74.50980392156863,True,"JAFIELA BOUTIQUE, S.A. DE C.V.",cv desa boutique j afi ela
48836,48836,75.67567567567568,True,"PIDOUKOU, Pasaman Francis Marin Abbe",marin francis pido u kou abbe pas a man
12868,12868,100.0,True,"KARIM ALI, Ali Abdul",ali karim abdul ali
52093,52091,54.054054054054056,False,MIRDK FYUELS OSOO,e fsu prim ik so soo
8212,8212,89.41176470588236,True,AL-HUDA STATE COMPANY FOR RELIGIOUS TOURISM,state company al huda for religious tourism
26468,26468,100.0,True,SMILE TECHNOLOGIES CANADA LTD,canada ltd smile technologies
51271,51271,83.11688311688312,True,"NAZARET NANEZ CONTRERAS, Freddy Alfred",alfred na nez naz are t contreras freddy
19493,19493,100.0,True,MINISTRY OF ATOMIC ENERGY INDUSTRY,industry ministry of atomic energy
15226,15226,74.50980392156863,True,"KHAMIS, Imad Mohammad Deeb",khamis mohammad dee bi mad
45059,43249,83.33333333333334,False,LIMITED LIABILITY COMPANY TRAST KONG,red met kon t sent rat limited company liability
47548,47548,56.32183908045977,True,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU SISTEMY PRAKTICHESKOI BEZOPASNOSTI,bezopasnosti so tv et st ven nost yu ob shche stv opr a kt ich esko is is tem yog rani chen noi
10654,9974,62.68656716417911,False,INMOBILIARIA ESTADO 29 S.A. DE C.V.,desa jal s in co mercia liza dora cv
51175,51175,55.46218487394958,True,MAS LOGEX DIS TICARET VE LOJISTIK SANAYI LIMITED SIRKETI,limited sir ket it i care td is loge xl oj is tik massa nay ive
47817,47817,100.0,True,JOINT STOCK COMPANY SAMARA METALLURGICAL PLANT,plant metallurgical stock joint company samara
13028,13028,65.06024096385542,True,"BENGOECHEA, Jose Antonio Urruticoechea",be ngo ec he a jose antoni our r utico ec he a
7854,9354,58.46153846153845,False,"AL-TIKRITI, Sa'd Sabawi Ibrahim Hasan",al tikriti mu za him hassan sab
51766,51766,100.0,True,LIMITED LIABILITY COMPANY KRONA BANK,krona company liability bank limited
44467,44467,98.11320754716981,True,JAZEERA PROPERTIES PVT LTD,properties jazeera ltd pv t
18770,18770,100.0,True,OPEN JOINT STOCK COMPANY RUSSIAN ELECTRONICS,electronics stock open company joint russian
48622,48622,100.0,True,TIANJIN CREATIVE SOURCE INTERNATIONAL TRADE CO LTD,trade co source tianjin international creative ltd
11245,11245,69.23076923076923,True,"FARMACIA JERLYNE, S.A. DE C.V.",cv farm a cia desa jer lyne
50300,50300,100.0,True,INDUSTRIAL TECHNOLOGIES GROUP FRANCE,industrial technologies france group
32120,32120,91.89189189189189,True,VA BO COMPANY EOOD,company b ova e ood
52208,37671,86.11111111111111,False,LIMITED LIABILITY COMPANY RSB-GROUP,liability company limited a pek sgr up
45256,45256,94.91525423728814,True,JEP PETROCHEMICAL TRADING L.L.C,petrochemical llc trading j ep
45588,45588,100.0,True,PLANAR RESEARCH AND PRODUCTION HOLDINGS FOR PRECISION ENGINEERING,precision and research planar holdings for engineering production
8207,8207,81.81818181818181,True,"HADDAD, Fethi Ben Assen Ben Salem",had dad ben ben assen salem fet hi
10012,20603,84.84848484848484,False,KOREA KUMSAN TRADING CORPORATION,hyo ks incorporation korea trading
47129,47129,91.33858267716536,True,SAMIR HERZALLAH AND BROTHERS FOR MONEY EXCHANGE AND REMITTANCES,herz allah and samir exchange and money for remittances brothers
37427,37427,94.3820224719101,True,UNITED INTERNATIONAL EXHIBITION COMPANY SARL,exhibitions a rl united company international
11531,11531,100.0,True,"COSTILLA SANCHEZ, Jorge Eduardo",costilla eduardo jorge sanchez
50158,50158,46.408839779005525,True,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU NORILSKI OBESPECHIVAYUSHCHI KOMPLEKS,norilsk i otv et st ven nost yu obe spec hi vayu sh chi kom p lek so gran i chen noi ob shche st vos
16623,16623,74.07407407407408,True,"VALLE VALLE, Miguel Arnulfo",val learn ulf o miguel valle
47596,47596,100.0,True,PUBLIC JOINT STOCK COMPANY CHELYABINSK FORGE AND PRESS PLANT,press and forge joint chelyabinsk plant public company stock
28182,28182,86.15384615384616,True,AL YUMUN REAL ESTATE COMPANY SAL,company real estate al yum uns al
15842,15842,76.92307692307692,True,"ORELLANA MORALES, Jairo Estuardo",morales jai roe stu ar do orellana
11949,11949,91.66666666666666,True,"SOTO PARRA, Miguel Angel",parr a angel so to miguel
16533,16533,89.79591836734694,True,BLUE SKY AVIATION CO FZE,aviation f ze sky co blue
40983,40983,98.59154929577466,True,BORDO PLASTIC MATERIALS TRADING L.L.C,plastic materials trading llc bor do
9408,9408,89.65517241379311,True,AUTO EXPRESS DORADOS S.A. DE C.V.,dorados de express cv autos a
48813,48813,94.5945945945946,True,TRANSSTROY LIMITED LIABILITY COMPANY,limited liability trans s troy company
11833,11833,87.87878787878788,True,"GUERRERO CASTILLO, Pedro Oliveiro",pedro castillo guerrero olive i ro
47840,47840,83.63636363636364,True,PUBLIC JOINT STOCK COMPANY PIK SPECIALIZED HOMEBUILDER,home builder public pi k stock specialized company joint
17122,17122,69.84126984126983,True,"FLORES HALA, Florindo Eleuterio",florin do ele uteri o flores hala
36425,36425,95.23809523809523,True,BARUS LIMITED LIABILITY COMPANY,liability company baru s limited
45982,45982,75.67567567567568,True,DAFENG ASIA CO LLC,da feng coll c asia
11909,11909,57.692307692307686,True,RENTA CAMPEROS URABA LTDA.,camp eros rental td aura ba
12423,12423,90.56603773584906,True,"DORIA CASTILLO, Danit Dario",castillo dario dan it doria
26694,26694,90.9090909090909,True,"ARREAZA MONTSERRAT, Jorge Alberto",montserrat alberto jorge ar re aza
10365,49819,73.6842105263158,False,CONSTRUCTORA JJESA S.A. DE C.V.,cv j amaro constructor es desa
46849,46849,78.26086956521739,True,"ASAN, Nihat Abdul Kadir",abdul as an nih atka dir
51216,49783,86.66666666666667,False,YLH ELECTRONICS HK CO LIMITED,e top limited co electronics hk
31675,31675,100.0,True,DIRECTORATE OF INTERNAL AFFAIRS OF THE BREST OBLAST EXECUTIVE COMMITTEE,of of oblast committee internal executive brest directorate affairs the
11701,11701,81.4814814814815,True,ESTETICA CAR WASH S.A. DE C.V.,was he ste tica cvs a de car
47870,48545,82.14285714285714,False,JOINT STOCK COMPANY MANEL,company me khan ika joint stock
41661,41661,72.28915662650603,True,"CORPORATIVO BUSSINES MX INSIDER, S.A. DE C.V.",cv mx de bus sines corpora ti vos a insider
52599,52599,91.0891089108911,True,JOINT STOCK COMPANY LYTKARINO OPTICAL GLASS PLANT,optical glass joint stock plant company ly t kari no
29120,29120,91.89189189189189,True,ZHE JIANG JIAYI SMALL COMMODITIES TRADE COMPANY LIMITED,limited commodities jiang trade jia yi small company zhe
48877,48877,96.84210526315789,True,JOINT STOCK COMPANY MUROM SPECIAL DESIGN BUREAU,muro m company bureau design special stock joint
49969,49969,100.0,True,BRIGHT SHORE INC LIMITED,limited inc shore bright
10381,10381,83.33333333333334,True,"CAZAREZ SALAZAR, Victor Emilio",salazar c aza rez victor emilio
34120,34120,68.57142857142857,True,"BHORE, Mohammed Shaheed Ruknooddin",ru kno odd in shaheed bh ore mohammed
7473,7473,80.76923076923077,True,THE RIYADUS-SALIKHIN RECONNAISSANCE AND SABOTAGE BATTALION OF CHECHEN MARTYRS,ri yad uss ali khin reconnaissance sabotage and the martyrs of chechen battalion
51281,51281,84.78260869565217,True,LIMITED LIABILITY COMPANY FASTEIR INTERNESHNL,fast eir liability limited company internes hnl
52262,52262,100.0,True,DEPARTMENT 53 OF THE MINISTRY OF THE PEOPLE'S ARMED FORCES,of armed peoples the 53 the ministry department forces of
35865,45041,46.4516129032258,False,OPEN JOINT STOCK COMPANY BALASHIKHINSKIY LITEYNO MEKHANICHESKIY ZAVOD,mo lot a kts i one rno eza vo de lek t rome kha niches kii ob shche st vo petrov ski i
40933,45055,56.75675675675676,False,CTL DIS TICARET LIMITED SIRKETI,limited d isn aab sir ke tiki my at i caret
49997,49997,100.0,True,JOINT STOCK COMPANY 31 STATE DESIGN INSTITUTE FOR SPECIAL CONSTRUCTION,joint special for company state 31 design stock institute construction
49169,50451,74.15730337078652,False,PEARL LOTUS LIMITED LIABILITY COMPANY,shipyard be logo rods kaya limited liability company
47507,47507,100.0,True,LIMITED LIABILITY COMPANY POLYMER PIPE PLANT,pipe company polymer plant limited liability
8315,8315,62.68656716417911,True,"AL-ATRUSH, Abd al-Wahhab Umar Mirza",al at rush mirza umar al wahhab abd
41664,41664,61.66666666666667,True,"RESGUARDO DE VALORES Y SERVICIOS INTEGRALES RSVI, S.A. DE C.V.",res guard o cvs as er vici os integral es valore s de rsv iy de
46471,46009,78.68852459016394,False,JOINT STOCK COMPANY KREDO,joint company stock a lev kur pope n
13173,13173,90.9090909090909,True,"COLORADO CESSA, Francisco Antonio",antonio francisco colorado ces s a
48906,48906,58.13953488372092,True,BELLUGA IC VE DIS TICARET LIMITED SIRKETI,limited bell uga sir ket ive ict i care td is
4108,4108,81.25,True,"RODRIGUEZ OREJUELA, Miguel Angel",miguel ore jue la rodriguez angel
24812,24812,94.84536082474226,True,33RD LIGHT INFANTRY DIVISION OF THE BURMESE ARMY,infantry division 33 rd army the of light burmese
37770,52193,91.66666666666666,False,LIMITED LIABILITY COMPANY BR INVEST,limited liability alfa invest company
13346,13346,63.49206349206349,True,"CASANOVA ORDONEZ, Hermes Alirio",or done zal i rio hermes casanova
42204,47497,87.8048780487805,False,LIMITED LIABILITY COMPANY INVEST STANKO,trans line invest limited company liability
50430,50430,90.47619047619048,True,O G SERVICES FZE LIMITED LIABILITY COMPANY,company f ze liability go limited services
36517,36517,46.4516129032258,True,AKTSIONERNOE OBSHCHESTVO NATSIONALNAYA INZHINIRINGOVAYA KORPORATSIYA,a kts i one rno e in zhin i ringo vaya ob shche stv ok or po rats i yan at s ional naya
47771,47771,85.0,True,LIMITED LIABILITY COMPANY RIMERA SERVIS,company limited se rvis rim era liability
52227,52227,90.66666666666666,True,LIMITED LIABILITY COMPANY DZHET SNAB,s nab dz he t liability company limited
13358,13358,80.0,True,"IBARRA CARDONA, Luis Gerardo",luis gerardo cardona i barra
51466,51466,51.61290322580645,True,AKTSIONERNOE OBSHCHESTVO AGENTSTVO REGIONALNYI NEZAVISIMYI REGISTRATOR,nez avi sim yi regional nyi ob shche stv oak tsi one rno e agents tv or egis tr at or
35894,35894,93.5483870967742,True,JOINT STOCK COMPANY STUPINO ENGINEERING PRODUCTIVE ENTERPRISE,company engineering joint productive s tupi no enterprise stock
51275,51275,64.58333333333333,True,ICON ENDUSTRI IHRACAT TICARET LIMITED SIRKETI,sir ke tien dust rit i caret icon ihr a cat limited
35890,46655,82.53968253968253,False,OPEN JOINT STOCK COMPANY DOLTA,company pm re duct or joint stock
48948,48948,100.0,True,NEW HORIZONS TRADING LIMITED,limited trading horizons new
48543,48543,95.52238805970148,True,TREAL M LIMITED LIABILITY COMPANY,m company t real limited liability
47853,47853,100.0,True,LIMITED LIABILITY COMPANY GEYSER GOLD,gold geyser liability limited company
34957,34957,82.92682926829268,True,FANI OIL TRADING FZE,f zef ani oil trading
34279,34279,79.69924812030075,True,ENTERPRISE COMERCIO DE MOVEIS E INTERMEDIACAO DE NEGOCIOS EIRELI,enterprise ne go cio s comercio e eir eli move is intermedia cao dede
11418,11418,76.08695652173914,True,TRANSPORTES AEREOS UNIDOS SELVA AMAZONICA S.A.,unidos s elva aere os transport ess a amazon ica
34538,34538,80.0,True,VIETNAM-RUSSIA JOINT VENTURE BANK,bank venture joint vietnam russia
11607,11607,100.0,True,IRANIAN MINES AND MINING INDUSTRIES DEVELOPMENT AND RENOVATION ORGANIZATION,mines industries development and organization and mining renovation iranian
45952,45952,71.69811320754718,True,BESTOP GLOBLE MFG LIMITED,m fg glob le limited be stop
38060,50229,67.85714285714286,False,LIMITED LIABILITY COMPANY TOCHNAYA MEKHANIKA,dal n evo stoch naya liability a via kom pani yaks m company limited
26861,26861,100.0,True,SOUTH WEALTH RESOURCES COMPANY,resources south company wealth
46468,46468,68.0,True,"BARAKA, Ali Abed Al Rahman",alia la bed baraka rahman
36020,36020,98.59154929577466,True,HAOKUN ENERGY GROUP COMPANY LIMITED,hao kun company energy group limited
39217,39217,100.0,True,DYNASTY INTERNATIONAL COMPANY LIMITED,limited international company dynasty
25479,25479,80.0,True,IRITAL SHIPPING LINES COMPANY,company line sir it al shipping
51785,51785,100.0,True,JOINT STOCK COMPANY COMMERCIAL BANK URAL FD,stock commercial fd company joint ural bank
52235,48866,57.71812080536913,False,LIMITED LIABILITY COMPANY TRADING PRODUCTION COMPANY ARGUS NV,liability pro iz vo dst ven no en eva appa rat company pre dpr iy a tien auch no limited
25020,25020,71.57894736842105,True,TADBIRGARAN ATIYEH IRANIAN INVESTMENT COMPANY,tad bir gar an iranian investment at i yeh company
40950,40950,80.0,True,ALBAHR ALAAHMAR ENERGY FZE,energy f zeal bahr a la ahmar
2685,2685,90.56603773584906,True,"NAJI, Talal Muhammad Rashid",muhammad talal rashid na ji
46627,46627,85.24590163934427,True,"IMAXCHIP TECHNOLOGY CO., LIMITED",limited imax chip technology co
33878,33878,86.95652173913044,True,DOLLY BELL DOO BEOGRAD-NOVI BEOGRAD,doo dolly beograd novi beograd bell
40992,40992,75.9493670886076,True,KAMBIZ NABIZADEH AND PARTNERS EXCHANGE,kam biz partners and nabi za deh exchange
45778,45778,66.66666666666667,True,SMART TECHNO GROUP DIS TICARET VE LOJISTIK LIMITED SIRKETI,d is sir ket i limited smart group vet i caret techno lo j is tik
